,qid,docno,score
79,1000005,1467993,0.4882422685623169
80,1000005,3590416,0.4877725839614868
81,1000005,1991359,0.4865973889827728
82,1000005,4280255,0.48424333333969116
83,1000005,1991360,0.4835626780986786
84,1000005,4411454,0.48346683382987976
85,1000005,1685335,0.48342692852020264
86,1000005,318393,0.48298025131225586
87,1000005,7118718,0.4823032021522522
88,1000005,6602121,0.4821726381778717
89,1000005,4174903,0.48096391558647156
90,1000005,4411453,0.4798179268836975
91,1000005,3617176,0.4795273542404175
92,1000005,6436268,0.4792063534259796
93,1000005,3828587,0.47864094376564026
94,1000005,7314931,0.4742170572280884
95,1000005,4150495,0.4719117283821106
96,1000005,7314926,0.4709644913673401
97,1000005,8466499,0.4708179235458374
98,1000005,7118721,0.47047632932662964
99,1000005,2270767,0.4702107012271881
100,1000005,6436267,0.46915513277053833
101,1000005,5390944,0.4675564765930176
102,1000005,3697278,0.46704718470573425
103,1000005,2331709,0.463911771774292
104,1000005,1797715,0.4630504846572876
105,1000005,4411449,0.4625655710697174
106,1000005,8767960,0.4613804221153259
107,1000005,5463201,0.46097561717033386
108,1000005,2917656,0.4597984254360199
109,1000005,1282855,0.4581121802330017
110,1000005,185842,0.4570575952529907
111,1000005,591580,0.4556320011615753
112,1000005,2483031,0.4535633623600006
113,1000005,591581,0.45356088876724243
114,1000005,3324908,0.4529930055141449
115,1000005,4411450,0.4521867632865906
116,1000005,5939247,0.45205098390579224
117,1000005,5939246,0.4513196051120758
118,1000005,6477690,0.4511403441429138
119,1000005,3435848,0.4498429000377655
120,1000005,4389380,0.44865882396698
121,1000005,1981457,0.4475497007369995
122,1000005,103528,0.4469243288040161
123,1000005,6430588,0.4464946985244751
124,1000005,6430586,0.445583701133728
125,1000005,1549661,0.44483980536460876
126,1000005,4174906,0.44311052560806274
127,1000005,2417459,0.44269701838493347
128,1000005,7314924,0.44269701838493347
129,1000005,5006332,0.43938782811164856
130,1000005,591583,0.4378018081188202
131,1000005,8176576,0.4377122223377228
132,1000005,591578,0.4374074339866638
133,1000005,8564645,0.4354357421398163
134,1000005,5006338,0.43453091382980347
135,1000005,2792450,0.43410736322402954
136,1000005,8583629,0.43395572900772095
137,1000005,3922959,0.4337495267391205
138,1000005,3324903,0.4321037232875824
139,1000005,2102176,0.4319658577442169
140,1000005,318391,0.4312102794647217
141,1000005,7725863,0.43110817670822144
142,1000005,6602124,0.42919909954071045
143,1000005,4174897,0.42870375514030457
144,1000005,5165505,0.4273619055747986
145,1000005,5390936,0.4267650246620178
146,1000005,2102175,0.42671310901641846
147,1000005,2483029,0.4263458847999573
148,1000005,4411447,0.42615002393722534
149,1000005,4411446,0.42584267258644104
150,1000005,2534025,0.42570382356643677
151,1000005,7936287,0.42544472217559814
152,1000005,7543639,0.42380809783935547
153,1000005,5919294,0.4232049882411957
154,1000005,3420551,0.42289653420448303
155,1000005,6949702,0.4228946268558502
156,1000005,6881418,0.4228033125400543
157,1000005,1170305,0.42260828614234924
158,1000005,1934064,0.4225250482559204
159,1000005,473093,0.4224866032600403
160,1000005,3175559,0.4224432110786438
161,1000005,2424742,0.4224432110786438
162,1000005,2178392,0.42199304699897766
163,1000005,3115347,0.42154890298843384
164,1000005,3617172,0.4214262366294861
165,1000005,2270773,0.42139479517936707
166,1000005,6746397,0.4204699993133545
167,1000005,2270769,0.4202585220336914
168,1000005,3453499,0.42021283507347107
169,1000005,1467997,0.41995909810066223
170,1000005,7287944,0.41921791434288025
171,1000005,5006339,0.4186667501926422
172,1000005,4748209,0.41714245080947876
173,1000005,6911293,0.41681772470474243
174,1000005,2667163,0.4168095290660858
175,1000005,1282849,0.4167007505893707
176,1000005,4582123,0.41586899757385254
177,1000005,5500914,0.41571199893951416
178,1000005,4411445,0.41556790471076965
179,1000005,2250263,0.4155181348323822
180,1000005,5126473,0.4152902364730835
181,1000005,7314925,0.41521868109703064
182,1000005,2741225,0.4148978590965271
183,1000005,6602125,0.41462570428848267
184,1000005,1219740,0.41418543457984924
185,1000005,5884212,0.4141544699668884
186,1000005,7118720,0.4141443073749542
187,1000005,121334,0.4137819707393646
188,1000005,1962530,0.41351747512817383
189,1000005,6430590,0.41345128417015076
190,1000005,2270768,0.4134310781955719
191,1000005,7543644,0.41306933760643005
192,1000005,6769179,0.4130493402481079
193,1000005,5044823,0.41301700472831726
194,1000005,2043805,0.40981870889663696
195,1000005,4620134,0.4087946116924286
196,1000005,8722185,0.4087369441986084
197,1000005,3256109,0.40848034620285034
198,1000005,6911291,0.4084461033344269
199,1000005,2519556,0.4082833528518677
200,1000005,3999339,0.40796905755996704
201,1000005,8583628,0.4076852798461914
202,1000005,1469280,0.4069357216358185
203,1000005,5463199,0.4064629077911377
204,1000005,6602127,0.4060019850730896
205,1000005,4946694,0.40596330165863037
206,1000005,1895662,0.4058612585067749
207,1000005,8799618,0.40566757321357727
208,1000005,2917657,0.4054248631000519
209,1000005,8466500,0.40522512793540955
210,1000005,1126534,0.404595285654068
211,1000005,6087811,0.4034901559352875
212,1000005,3705058,0.4034360647201538
213,1000005,3109085,0.4031563997268677
214,1000005,5126476,0.40298134088516235
215,1000005,600136,0.40256568789482117
216,1000005,5972134,0.4022581875324249
217,1000005,1991362,0.40202343463897705
218,1000005,4259549,0.4019503593444824
219,1000005,807012,0.4014360010623932
220,1000005,5687785,0.4011096954345703
221,1000005,4575399,0.4011040925979614
222,1000005,6430591,0.4008975028991699
223,1000005,1479483,0.40084463357925415
224,1000005,7181156,0.4005630910396576
225,1000005,5306217,0.4002193510532379
226,1000005,1743185,0.39977848529815674
227,1000005,7110356,0.3996228575706482
228,1000005,4241934,0.39821380376815796
229,1000005,7117265,0.39820051193237305
230,1000005,5362323,0.3981662392616272
231,1000005,806338,0.3981139659881592
232,1000005,2907115,0.39792096614837646
233,1000005,189577,0.39755353331565857
234,1000005,4603474,0.39707547426223755
235,1000005,2667165,0.39660054445266724
236,1000005,6911296,0.39646703004837036
237,1000005,3434412,0.39630642533302307
238,1000005,2134993,0.39629170298576355
239,1000005,4384049,0.39583244919776917
240,1000005,2493359,0.3956432342529297
241,1000005,1967159,0.3949727416038513
242,1000005,8737293,0.3949331045150757
243,1000005,6034810,0.3949131667613983
244,1000005,7222536,0.3948678970336914
245,1000005,1991363,0.3941422402858734
246,1000005,5590095,0.39404213428497314
247,1000005,2102174,0.3940323293209076
248,1000005,7909959,0.3935689926147461
249,1000005,7118715,0.3934173882007599
250,1000005,7938776,0.39275872707366943
251,1000005,4259543,0.39275380969047546
252,1000005,1955849,0.3926365077495575
253,1000005,4189811,0.3923408091068268
254,1000005,57044,0.392227441072464
255,1000005,5919292,0.3921477794647217
256,1000005,5919299,0.39194270968437195
257,1000005,7468316,0.3917989134788513
258,1000005,5087045,0.39177149534225464
259,1000005,4704373,0.3911857604980469
260,1000005,2178394,0.390951931476593
261,1000005,7970896,0.3907281160354614
262,1000005,7118722,0.3904460072517395
263,1000005,3357861,0.39041373133659363
264,1000005,7120127,0.39033275842666626
265,1000005,8804786,0.39021816849708557
266,1000005,5919293,0.3902154266834259
267,1000005,2882630,0.39000892639160156
268,1000005,8731959,0.38976427912712097
269,1000005,5165504,0.38926059007644653
270,1000005,4044400,0.3891754448413849
271,1000005,3326998,0.3890819549560547
272,1000005,4452276,0.38874107599258423
273,1000005,5711272,0.38862109184265137
274,1000005,1282852,0.3884904384613037
275,1000005,4731780,0.38831618428230286
276,1000005,2331710,0.3882206380367279
277,1000005,1991366,0.3874257206916809
278,1000005,1170750,0.3872876465320587
279,1000005,2534022,0.3872494399547577
280,1000005,8761538,0.3867891728878021
281,1000005,6571243,0.3866266906261444
282,1000005,5590091,0.38655713200569153
283,1000005,7924548,0.38654106855392456
284,1000005,2917654,0.3864680230617523
285,1000005,2719539,0.38629764318466187
286,1000005,5106619,0.38616836071014404
287,1000005,4603477,0.38588905334472656
288,1000005,7079805,0.3854229748249054
289,1000005,3537053,0.38532009720802307
290,1000005,4053571,0.38505542278289795
291,1000005,4389383,0.385010689496994
292,1000005,2151218,0.38491371273994446
293,1000005,5942165,0.384890615940094
294,1000005,5231377,0.38488760590553284
295,1000005,6034808,0.38486528396606445
296,1000005,189576,0.38456034660339355
297,1000005,7293439,0.38396981358528137
298,1000005,4121133,0.3838818371295929
299,1000005,6911294,0.3838440179824829
300,1000005,132519,0.3837731182575226
301,1000005,1535016,0.38353443145751953
302,1000005,318397,0.38343289494514465
303,1000005,3208545,0.38341575860977173
304,1000005,7269966,0.3833046555519104
305,1000005,2719544,0.3830038607120514
306,1000005,3039044,0.38284048438072205
307,1000005,5426063,0.382537305355072
308,1000005,7110351,0.3825337588787079
309,1000005,5919297,0.3823503851890564
310,1000005,2519560,0.38233351707458496
311,1000005,7603151,0.38162773847579956
312,1000005,7777714,0.3812926411628723
313,1000005,3826752,0.38126692175865173
314,1000005,7018706,0.38125160336494446
315,1000005,7679836,0.38115906715393066
316,1000005,1141822,0.38093796372413635
317,1000005,8476150,0.3807657063007355
318,1000005,4179241,0.3804404139518738
319,1000005,6486125,0.3802926242351532
320,1000005,8123587,0.3802432119846344
321,1000005,587287,0.3801809251308441
322,1000005,4126524,0.3801679313182831
323,1000005,6194082,0.3798849880695343
324,1000005,2741223,0.37970781326293945
325,1000005,1195070,0.37963566184043884
326,1000005,3911705,0.3795310854911804
327,1000005,2792449,0.3794814348220825
328,1000005,2210638,0.37935781478881836
329,1000005,5011447,0.37923550605773926
330,1000005,7221333,0.3789682388305664
331,1000005,6213997,0.3789612948894501
332,1000005,2583606,0.3788681924343109
333,1000005,7314929,0.3788098096847534
334,1000005,785107,0.3786684274673462
335,1000005,7716870,0.3781014084815979
336,1000005,7314923,0.3780662715435028
337,1000005,4245080,0.377961665391922
338,1000005,5590096,0.37792670726776123
339,1000005,3556308,0.3777652084827423
340,1000005,4500684,0.3776618540287018
341,1000005,7359631,0.37756451964378357
342,1000005,57045,0.37747693061828613
343,1000005,2191878,0.3773247003555298
344,1000005,5344795,0.37728914618492126
345,1000005,5485543,0.3771769106388092
346,1000005,4891658,0.3771110475063324
347,1000005,4452273,0.3771095275878906
348,1000005,6093508,0.3767775297164917
349,1000005,5253630,0.37648260593414307
350,1000005,4618651,0.37616032361984253
351,1000005,7603149,0.3760468065738678
352,1000005,7110354,0.37596720457077026
353,1000005,4218276,0.3759128749370575
354,1000005,565649,0.37543144822120667
355,1000005,8123582,0.37541985511779785
356,1000005,7499956,0.3753926455974579
357,1000005,6098344,0.37525245547294617
358,1000005,3695121,0.3752131760120392
359,1000005,5939242,0.37478649616241455
360,1000005,6085921,0.3745604455471039
361,1000005,4501763,0.37426653504371643
362,1000005,3383778,0.3739326000213623
363,1000005,8104833,0.3736816346645355
364,1000005,7832150,0.37319788336753845
365,1000005,6123746,0.3731670677661896
366,1000005,8059334,0.3730165660381317
367,1000005,8498629,0.37290453910827637
368,1000005,487449,0.3727847933769226
369,1000005,2667171,0.37274447083473206
370,1000005,5938479,0.37268754839897156
371,1000005,1991364,0.3723941743373871
372,1000005,4452274,0.37225040793418884
373,1000005,6602122,0.3722124397754669
374,1000005,7633180,0.371964693069458
375,1000005,2792448,0.37195155024528503
376,1000005,4245075,0.37179526686668396
377,1000005,41048,0.3713715672492981
378,1000005,1991365,0.3713558614253998
379,1000005,1934069,0.3713071048259735
380,1000005,6618021,0.37117335200309753
381,1000005,7958683,0.3711284399032593
382,1000005,4969497,0.37110117077827454
383,1000005,4323377,0.3708140254020691
384,1000005,4052959,0.37048205733299255
385,1000005,3697281,0.3704643249511719
386,1000005,5423615,0.37039220333099365
387,1000005,2517914,0.37036776542663574
388,1000005,6987897,0.37033987045288086
389,1000005,1170743,0.3703124523162842
390,1000005,3654840,0.3703063130378723
391,1000005,7198123,0.37008339166641235
392,1000005,176939,0.3700665533542633
393,1000005,2630027,0.3700305223464966
394,1000005,4257231,0.3700214624404907
395,1000005,3209333,0.36976203322410583
396,1000005,2416896,0.3695516586303711
397,1000005,1535018,0.36941173672676086
398,1000005,600140,0.36934131383895874
399,1000005,5125013,0.369294673204422
400,1000005,3039889,0.369264155626297
401,1000005,7725862,0.36917319893836975
402,1000005,3582490,0.368867963552475
403,1000005,2809625,0.3685365319252014
404,1000005,735628,0.3684699535369873
405,1000005,2583610,0.3683865964412689
406,1000005,2667164,0.3683761656284332
407,1000005,6098346,0.36815017461776733
408,1000005,2566980,0.36808696389198303
409,1000005,679219,0.36807700991630554
410,1000005,1991358,0.3680255711078644
411,1000005,1295706,0.36796408891677856
412,1000005,523256,0.3679465651512146
413,1000005,6486123,0.3679311275482178
414,1000005,4174899,0.36780640482902527
415,1000005,6593107,0.36778125166893005
416,1000005,6338798,0.3677632808685303
417,1000005,4389377,0.36776185035705566
418,1000005,7593268,0.36770421266555786
419,1000005,3383774,0.3676910996437073
420,1000005,3882964,0.36744242906570435
421,1000005,5106621,0.36736977100372314
422,1000005,2427147,0.3673645853996277
423,1000005,1624535,0.36698436737060547
424,1000005,1141828,0.36682817339897156
425,1000005,318399,0.3665603697299957
426,1000005,4122113,0.36647704243659973
427,1000005,7269810,0.36641764640808105
428,1000005,7294467,0.36622869968414307
429,1000005,1034259,0.3661758601665497
430,1000005,2270766,0.3661690056324005
431,1000005,2307537,0.3661012053489685
432,1000005,2284160,0.3660326600074768
433,1000005,8194921,0.3658818304538727
434,1000005,5543908,0.36562851071357727
435,1000005,4553991,0.36556848883628845
436,1000005,3471001,0.36534780263900757
437,1000005,7970899,0.36524415016174316
438,1000005,5044818,0.36502277851104736
439,1000005,2073282,0.3647798001766205
440,1000005,8032956,0.3647692799568176
441,1000005,8406042,0.3647460639476776
442,1000005,8232071,0.3647363483905792
443,1000005,4085399,0.36462298035621643
444,1000005,247492,0.3645361363887787
445,1000005,2665447,0.3645075261592865
446,1000005,4490962,0.36425915360450745
447,1000005,1402713,0.3642057776451111
448,1000005,3979242,0.36408117413520813
449,1000005,8496505,0.3639432489871979
450,1000005,5032210,0.3638463020324707
451,1000005,7079800,0.36353492736816406
452,1000005,3561827,0.3635171055793762
453,1000005,2946015,0.36342892050743103
454,1000005,8194920,0.3630814552307129
455,1000005,3505912,0.3630183935165405
456,1000005,8583625,0.3630152642726898
457,1000005,2449818,0.36298152804374695
458,1000005,2935715,0.36286255717277527
459,1000005,5463203,0.3628329038619995
460,1000005,7488022,0.36281904578208923
461,1000005,1062032,0.3627443015575409
462,1000005,6430589,0.3627050220966339
463,1000005,2434137,0.3626479506492615
464,1000005,4290811,0.3624723255634308
465,1000005,3327000,0.3624379336833954
466,1000005,7187958,0.36237800121307373
467,1000005,7892603,0.36232152581214905
468,1000005,3328521,0.3622516989707947
469,1000005,3692706,0.36218297481536865
470,1000005,4882844,0.3621620833873749
471,1000005,4984985,0.3620857000350952
472,1000005,8297700,0.362082839012146
473,1000005,8176580,0.36204904317855835
474,1000005,4384967,0.36203956604003906
475,1000005,8198239,0.36200040578842163
476,1000005,3990370,0.3619392514228821
477,1000005,8684857,0.36191338300704956
478,1000005,848501,0.361888587474823
479,1000005,1871582,0.36185798048973083
480,1000005,3697857,0.3617812395095825
481,1000005,1864020,0.3617647886276245
482,1000005,724102,0.3616606891155243
483,1000005,8686069,0.3616255223751068
484,1000005,8194922,0.36146560311317444
485,1000005,7744693,0.36116597056388855
486,1000005,4176259,0.36113065481185913
487,1000005,2309820,0.361036479473114
488,1000005,7047732,0.36098629236221313
489,1000005,2781759,0.36097708344459534
490,1000005,2435966,0.3607189357280731
491,1000005,1585088,0.3606064021587372
492,1000005,3428331,0.3606061041355133
493,1000005,3505308,0.36046352982521057
494,1000005,7858300,0.36044231057167053
495,1000005,7633173,0.360286146402359
496,1000005,7469179,0.36012032628059387
497,1000005,7468317,0.3600233793258667
498,1000005,3470996,0.360007643699646
499,1000005,5375596,0.3599385917186737
500,1000005,2583609,0.3599341809749603
501,1000005,4545460,0.35992658138275146
502,1000005,508860,0.35968151688575745
503,1000005,4891656,0.359652578830719
504,1000005,6988569,0.35958853363990784
505,1000005,4500198,0.35957470536231995
506,1000005,1034253,0.35955610871315
507,1000005,3526562,0.3594365417957306
508,1000005,508861,0.3593321740627289
509,1000005,4843568,0.35931769013404846
510,1000005,2283062,0.35927990078926086
511,1000005,2630022,0.3592504560947418
512,1000005,7677072,0.3592139482498169
513,1000005,2238209,0.3591616153717041
514,1000005,3816403,0.35897552967071533
515,1000005,4117204,0.35892271995544434
516,1000005,5011445,0.35886862874031067
517,1000005,6486126,0.35883617401123047
518,1000005,8674841,0.35869866609573364
519,1000005,392960,0.3586070239543915
520,1000005,6161974,0.35856834053993225
521,1000005,2454853,0.35849279165267944
522,1000005,3975575,0.3583722412586212
523,1000005,6093505,0.3583208918571472
524,1000005,7118717,0.35819077491760254
525,1000005,1403585,0.3581518232822418
526,1000005,1693338,0.35808342695236206
527,1000005,3493203,0.35802793502807617
528,1000005,4411451,0.35787874460220337
529,1000005,3708367,0.3578639626502991
530,1000005,2449820,0.35785698890686035
531,1000005,4395715,0.3577713072299957
532,1000005,7432902,0.35773801803588867
533,1000005,6828809,0.35760819911956787
534,1000005,7892598,0.35758358240127563
535,1000005,2043806,0.3574877679347992
536,1000005,1015600,0.35729900002479553
537,1000005,7976740,0.3572627007961273
538,1000005,4176256,0.3571610450744629
539,1000005,3816399,0.3571489453315735
540,1000005,3850122,0.3571227490901947
541,1000005,6355155,0.3570312261581421
542,1000005,8406043,0.3569566011428833
543,1000005,4122116,0.3569554090499878
544,1000005,4290810,0.3566747307777405
545,1000005,2242766,0.3565998077392578
546,1000005,4358190,0.35647809505462646
547,1000005,8207171,0.35646510124206543
548,1000005,4625537,0.35646021366119385
549,1000005,4120057,0.35645219683647156
550,1000005,1182953,0.356446772813797
551,1000005,2396480,0.3563704490661621
552,1000005,1186287,0.3560605049133301
553,1000005,4021187,0.3560551404953003
554,1000005,6063886,0.35599085688591003
555,1000005,4772686,0.3559153079986572
556,1000005,785113,0.35588157176971436
557,1000005,4010800,0.35582366585731506
558,1000005,5283664,0.3557966649532318
559,1000005,6093503,0.35564160346984863
560,1000005,2427153,0.3555338382720947
561,1000005,5939248,0.35543298721313477
562,1000005,7194151,0.35531261563301086
563,1000005,1524150,0.35522857308387756
564,1000005,541795,0.3552071750164032
565,1000005,5397369,0.35510170459747314
566,1000005,39266,0.35502880811691284
567,1000005,1955847,0.35491272807121277
568,1000005,1924339,0.3548387885093689
569,1000005,1585082,0.35482057929039
570,1000005,4964287,0.35479971766471863
571,1000005,4959845,0.354767382144928
572,1000005,727200,0.35470566153526306
573,1000005,1216051,0.354698121547699
574,1000005,8788951,0.3546898663043976
575,1000005,968681,0.35462215542793274
576,1000005,2882628,0.3545971214771271
577,1000005,4500680,0.3545013666152954
578,1000005,3220548,0.35449329018592834
579,1000005,2917659,0.3544768989086151
580,1000005,6682787,0.35439831018447876
581,1000005,6213995,0.3543032109737396
582,1000005,4987743,0.3542373776435852
583,1000005,1141827,0.3541926443576813
584,1000005,8204262,0.3541630208492279
585,1000005,8583457,0.3541392982006073
586,1000005,8225123,0.3540073037147522
587,1000005,2804466,0.35398992896080017
588,1000005,2861115,0.3539476692676544
589,1000005,7226585,0.3538045287132263
590,1000005,4953324,0.3537101149559021
591,1000005,1467060,0.35359668731689453
592,1000005,591577,0.35353273153305054
593,1000005,640242,0.3535224497318268
594,1000005,121340,0.35328587889671326
595,1000005,6188497,0.3532755970954895
596,1000005,1430498,0.3531116247177124
597,1000005,2345422,0.3530751168727875
598,1000005,8466498,0.35306516289711
599,1000005,5919290,0.35303860902786255
600,1000005,5923533,0.35299161076545715
601,1000005,1450381,0.35265153646469116
602,1000005,1609410,0.3525962233543396
603,1000005,7469181,0.35256749391555786
604,1000005,1321923,0.3524811267852783
605,1000005,8328813,0.35237419605255127
606,1000005,8586965,0.35227683186531067
607,1000005,2087576,0.35224324464797974
608,1000005,1560179,0.3521871566772461
609,1000005,4630852,0.35197240114212036
610,1000005,6770744,0.3519335687160492
611,1000005,1093593,0.3518688380718231
612,1000005,3720517,0.3518105447292328
613,1000005,4186126,0.351749449968338
614,1000005,2691207,0.3517398238182068
615,1000005,1248924,0.35173481702804565
616,1000005,7882493,0.3515181839466095
617,1000005,3519178,0.35149943828582764
618,1000005,7934109,0.35147130489349365
619,1000005,2092512,0.351448118686676
620,1000005,1147063,0.35144028067588806
621,1000005,6968380,0.3514232933521271
622,1000005,6597805,0.3514004647731781
623,1000005,226265,0.3513999581336975
624,1000005,3493200,0.3513331115245819
625,1000005,4120061,0.3512851297855377
626,1000005,3238674,0.3512449264526367
627,1000005,1840806,0.35123559832572937
628,1000005,8718143,0.3512224853038788
629,1000005,4450044,0.3511551022529602
630,1000005,6643492,0.3511188328266144
631,1000005,5605486,0.35108622908592224
632,1000005,2369021,0.3510495126247406
633,1000005,4362271,0.35103338956832886
634,1000005,7831410,0.3510277271270752
635,1000005,5463198,0.35098621249198914
636,1000005,7073025,0.3509730398654938
637,1000005,4637771,0.3507937490940094
638,1000005,3654806,0.35076019167900085
639,1000005,1243444,0.35067686438560486
640,1000005,6240846,0.35063663125038147
641,1000005,7119375,0.35063067078590393
642,1000005,7256857,0.3505901098251343
643,1000005,2300930,0.3505804240703583
644,1000005,6916660,0.3505697548389435
645,1000005,7633172,0.3505186140537262
646,1000005,2558677,0.3505095839500427
647,1000005,1304846,0.35050690174102783
648,1000005,1467057,0.3505055904388428
649,1000005,8041918,0.35048145055770874
650,1000005,6306529,0.35048043727874756
651,1000005,2454846,0.3504325747489929
652,1000005,4969493,0.3504033386707306
653,1000005,7268218,0.3503107726573944
654,1000005,4846912,0.35023149847984314
655,1000005,7511291,0.3500008285045624
656,1000005,6911295,0.3499092757701874
657,1000005,1282851,0.34985730051994324
658,1000005,1663720,0.34984707832336426
659,1000005,2518515,0.3498160243034363
660,1000005,3863235,0.3498106598854065
661,1000005,4743144,0.3497474789619446
662,1000005,5363258,0.34973108768463135
663,1000005,3445142,0.3496876657009125
664,1000005,6819231,0.3495992422103882
665,1000005,3324901,0.3495578169822693
666,1000005,2760868,0.3494717478752136
667,1000005,5751072,0.3494175970554352
668,1000005,7370075,0.34912899136543274
669,1000005,6348445,0.3489035665988922
670,1000005,3169900,0.3488227128982544
671,1000005,5240241,0.348737895488739
672,1000005,812838,0.3486790955066681
673,1000005,6098347,0.3486104905605316
674,1000005,591582,0.34853947162628174
675,1000005,2789363,0.348419725894928
676,1000005,5923532,0.3482482433319092
677,1000005,6081345,0.3482184410095215
678,1000005,6348453,0.34814453125
679,1000005,3157225,0.34812116622924805
680,1000005,1904416,0.3481067419052124
681,1000005,6123750,0.348062664270401
682,1000005,7677067,0.34795674681663513
683,1000005,6161978,0.3479297161102295
684,1000005,5122508,0.34791243076324463
685,1000005,3259684,0.3479008674621582
686,1000005,4969494,0.34779980778694153
687,1000005,1321922,0.3477952480316162
688,1000005,4236555,0.34778887033462524
689,1000005,1872216,0.34777218103408813
690,1000005,132515,0.34771132469177246
691,1000005,4510420,0.34770843386650085
692,1000005,397569,0.3475293815135956
693,1000005,2804467,0.3475053608417511
694,1000005,4510419,0.3473711609840393
695,1000005,499406,0.34731245040893555
696,1000005,3445141,0.34728458523750305
697,1000005,763302,0.34725260734558105
698,1000005,6385009,0.3471936583518982
699,1000005,5301369,0.3471854031085968
700,1000005,2530011,0.34716635942459106
701,1000005,5144409,0.3470954895019531
702,1000005,3697258,0.3470896780490875
703,1000005,5942163,0.3470746874809265
704,1000005,2030088,0.3470325171947479
705,1000005,99261,0.3469904065132141
706,1000005,5046990,0.34694555401802063
707,1000005,3613768,0.3469274640083313
708,1000005,450080,0.346802681684494
709,1000005,7510158,0.3466883599758148
710,1000005,1951924,0.34667810797691345
711,1000005,5126909,0.34656408429145813
712,1000005,2899562,0.34655171632766724
713,1000005,6987900,0.34649330377578735
714,1000005,656106,0.3464491665363312
715,1000005,6089680,0.346264511346817
716,1000005,1914451,0.3462292551994324
717,1000005,6791001,0.3462088704109192
718,1000005,7511292,0.3461032211780548
719,1000005,5896766,0.3460996448993683
720,1000005,4504763,0.3460496962070465
721,1000005,99265,0.34596410393714905
722,1000005,524473,0.34596046805381775
723,1000005,7868058,0.34585291147232056
724,1000005,2995125,0.3457806408405304
725,1000005,8776191,0.3456277549266815
726,1000005,1762651,0.3455294668674469
727,1000005,6213991,0.3455067276954651
728,1000005,7486358,0.34545838832855225
729,1000005,3324906,0.3453735411167145
730,1000005,3428339,0.34530124068260193
731,1000005,5932447,0.3452799916267395
732,1000005,4763172,0.3452502489089966
733,1000005,1668436,0.3452381193637848
734,1000005,6979747,0.345176637172699
735,1000005,1080733,0.34516704082489014
736,1000005,3295642,0.34510937333106995
737,1000005,3562872,0.3450582027435303
738,1000005,3478326,0.34497612714767456
739,1000005,2880059,0.34496089816093445
740,1000005,3934151,0.3449070155620575
