,qid,docno,score
104,1000005,5939246,0.5107741355895996
105,1000005,1282855,0.5102747082710266
106,1000005,5884211,0.5094208717346191
107,1000005,1141824,0.5076210498809814
108,1000005,2178392,0.5076101422309875
109,1000005,2331709,0.5069974660873413
110,1000005,1391549,0.5053976774215698
111,1000005,1170308,0.505227267742157
112,1000005,7118718,0.5051729083061218
113,1000005,4872912,0.5050853490829468
114,1000005,2270767,0.504883885383606
115,1000005,1685335,0.5019539594650269
116,1000005,5500921,0.501012921333313
117,1000005,2043805,0.5005744099617004
118,1000005,1991362,0.5002289414405823
119,1000005,4126524,0.4996787905693054
120,1000005,591579,0.4988715648651123
121,1000005,2917655,0.4976091980934143
122,1000005,8583624,0.4968760311603546
123,1000005,4384967,0.49531733989715576
124,1000005,7294473,0.4948543608188629
125,1000005,4452275,0.49427032470703125
126,1000005,4174903,0.4928082823753357
127,1000005,3593222,0.49097123742103577
128,1000005,3734879,0.4908463656902313
129,1000005,2352810,0.49057406187057495
130,1000005,3828587,0.49009472131729126
131,1000005,7269966,0.4895182251930237
132,1000005,591577,0.4888913035392761
133,1000005,1991364,0.4884389042854309
134,1000005,7194151,0.48814913630485535
135,1000005,3324906,0.48663467168807983
136,1000005,1170305,0.48650217056274414
137,1000005,1391553,0.4862116575241089
138,1000005,3013862,0.4860389232635498
139,1000005,103531,0.4859788119792938
140,1000005,103527,0.4853058159351349
141,1000005,8194920,0.48519501090049744
142,1000005,7510157,0.4848337173461914
143,1000005,3324908,0.48465022444725037
144,1000005,8564644,0.48306310176849365
145,1000005,318391,0.4822189211845398
146,1000005,1325635,0.481548011302948
147,1000005,1624535,0.4810464680194855
148,1000005,2483029,0.48101806640625
149,1000005,3958980,0.48002299666404724
150,1000005,7647064,0.4796321988105774
151,1000005,4816633,0.4782859981060028
152,1000005,4630849,0.47804105281829834
153,1000005,2445403,0.4778258204460144
154,1000005,3617172,0.47559377551078796
155,1000005,2331710,0.47542884945869446
156,1000005,1141822,0.47528305649757385
157,1000005,8209557,0.4752810299396515
158,1000005,2667165,0.4744533598423004
159,1000005,3165186,0.47439518570899963
160,1000005,5463201,0.47426536679267883
161,1000005,3697281,0.47404447197914124
162,1000005,4452273,0.4739358425140381
163,1000005,2270768,0.47378256916999817
164,1000005,5919299,0.4736538529396057
165,1000005,1219734,0.47345221042633057
166,1000005,541797,0.4731993079185486
167,1000005,8648411,0.47304531931877136
168,1000005,2307537,0.4728616774082184
169,1000005,5915756,0.4727376699447632
170,1000005,2102176,0.4712950587272644
171,1000005,4157245,0.4711730182170868
172,1000005,2043806,0.47005125880241394
173,1000005,4052959,0.46948495507240295
174,1000005,8339968,0.46870991587638855
175,1000005,5006340,0.4687010645866394
176,1000005,4280255,0.4686797559261322
177,1000005,656106,0.4675699770450592
178,1000005,5687787,0.46694764494895935
179,1000005,8761810,0.4669203460216522
180,1000005,5884213,0.4668232500553131
181,1000005,587287,0.4667889177799225
182,1000005,2493359,0.4666091203689575
183,1000005,3813981,0.4664352238178253
184,1000005,5122508,0.46602195501327515
185,1000005,541800,0.46562352776527405
186,1000005,1325643,0.4654717445373535
187,1000005,3996509,0.46539026498794556
188,1000005,2030088,0.46535882353782654
189,1000005,4586996,0.4651648700237274
190,1000005,1996075,0.4651234447956085
191,1000005,3416397,0.4648917019367218
192,1000005,7079800,0.4648289680480957
193,1000005,3617176,0.4647494852542877
194,1000005,4411449,0.46295157074928284
195,1000005,1991363,0.4625833332538605
196,1000005,7286438,0.46242502331733704
197,1000005,4240544,0.4623452126979828
198,1000005,4021187,0.46233242750167847
199,1000005,7118720,0.46208301186561584
200,1000005,5932447,0.46145743131637573
201,1000005,3473704,0.4614478349685669
202,1000005,3915819,0.46137410402297974
203,1000005,7944603,0.46076104044914246
204,1000005,8496505,0.4607459604740143
205,1000005,1122762,0.46035057306289673
206,1000005,5590095,0.46014291048049927
207,1000005,3382404,0.46013104915618896
208,1000005,4816631,0.45915523171424866
209,1000005,6430588,0.4584697484970093
210,1000005,7844950,0.45836490392684937
211,1000005,2841935,0.4576971232891083
212,1000005,5465879,0.4576898515224457
213,1000005,5939248,0.45747852325439453
214,1000005,591581,0.4566262364387512
215,1000005,2178395,0.4562639594078064
216,1000005,6611430,0.45603132247924805
217,1000005,4748209,0.45556700229644775
218,1000005,1391554,0.45513981580734253
219,1000005,8133481,0.4549444317817688
220,1000005,1991365,0.45489418506622314
221,1000005,5463198,0.45438674092292786
222,1000005,6952682,0.4543475806713104
223,1000005,6430586,0.45433366298675537
224,1000005,5525891,0.4540086090564728
225,1000005,2417452,0.45361214876174927
226,1000005,3519179,0.4534895122051239
227,1000005,7510158,0.4530753791332245
228,1000005,1059009,0.45296502113342285
229,1000005,737971,0.4529635012149811
230,1000005,4317468,0.45290112495422363
231,1000005,6034759,0.45235496759414673
232,1000005,4783335,0.4522361755371094
233,1000005,541795,0.45213407278060913
234,1000005,6881418,0.4520413279533386
235,1000005,7647060,0.45190081000328064
236,1000005,3996513,0.45176470279693604
237,1000005,3324903,0.4516963064670563
238,1000005,1453156,0.4515116810798645
239,1000005,8087900,0.4513396918773651
240,1000005,486641,0.4507848918437958
241,1000005,8339969,0.4507141411304474
242,1000005,4126525,0.45054370164871216
243,1000005,5939242,0.45040425658226013
244,1000005,2792448,0.45032545924186707
245,1000005,8176576,0.44973626732826233
246,1000005,4126521,0.4496901035308838
247,1000005,1284388,0.44964754581451416
248,1000005,5087045,0.44952091574668884
249,1000005,4603474,0.4491972029209137
250,1000005,6092926,0.44908857345581055
251,1000005,2352806,0.44907882809638977
252,1000005,4207668,0.44895225763320923
253,1000005,4207667,0.44866833090782166
254,1000005,4411447,0.4485723376274109
255,1000005,591580,0.4478437900543213
256,1000005,5500920,0.4477654993534088
257,1000005,8583629,0.447665810585022
258,1000005,6322730,0.44739866256713867
259,1000005,3165183,0.4470761716365814
260,1000005,2447503,0.44696590304374695
261,1000005,8194921,0.4468018412590027
262,1000005,545988,0.44674360752105713
263,1000005,5465877,0.4461694359779358
264,1000005,6911291,0.44603240489959717
265,1000005,4411446,0.445534348487854
266,1000005,8583625,0.4455326199531555
267,1000005,224045,0.4452499449253082
268,1000005,1282851,0.44491899013519287
269,1000005,2814024,0.44487643241882324
270,1000005,2131380,0.44478002190589905
271,1000005,6911294,0.44449156522750854
272,1000005,7294467,0.44421806931495667
273,1000005,2401683,0.44418224692344666
274,1000005,5390944,0.4438345432281494
275,1000005,4311943,0.44352254271507263
276,1000005,2483031,0.4433772563934326
277,1000005,4157247,0.4433741867542267
278,1000005,4980566,0.4427776634693146
279,1000005,4812000,0.44263067841529846
280,1000005,7455826,0.44262629747390747
281,1000005,5711272,0.4425783157348633
282,1000005,8648405,0.4425150752067566
283,1000005,4811993,0.4424631595611572
284,1000005,6430590,0.4424603581428528
285,1000005,7110351,0.4423729479312897
286,1000005,5689088,0.4421151578426361
287,1000005,3303308,0.4409571588039398
288,1000005,827254,0.44077715277671814
289,1000005,575657,0.44042328000068665
290,1000005,6911290,0.44019851088523865
291,1000005,8694070,0.4401770532131195
292,1000005,4240543,0.4401754140853882
293,1000005,3958978,0.4393783211708069
294,1000005,4987748,0.4391229450702667
295,1000005,2412167,0.4391080141067505
296,1000005,3691836,0.4391059875488281
297,1000005,6543408,0.4390254318714142
298,1000005,5461578,0.4388485848903656
299,1000005,3873568,0.4385392367839813
300,1000005,6398783,0.4384841322898865
301,1000005,8406576,0.43831947445869446
302,1000005,2552159,0.438185453414917
303,1000005,4044339,0.43770983815193176
304,1000005,1165843,0.4376092553138733
305,1000005,1284382,0.4376014769077301
306,1000005,5605812,0.4371131360530853
307,1000005,4618651,0.4370765686035156
308,1000005,2306539,0.43702518939971924
309,1000005,4946687,0.4368511736392975
310,1000005,2904958,0.4368029534816742
311,1000005,1445185,0.43677279353141785
312,1000005,4157241,0.4366206228733063
313,1000005,5939247,0.43640196323394775
314,1000005,8194923,0.4360552132129669
315,1000005,1319086,0.4358833134174347
316,1000005,3086949,0.43587061762809753
317,1000005,5938479,0.4358024299144745
318,1000005,4438609,0.43575572967529297
319,1000005,8443859,0.43575188517570496
320,1000005,8648407,0.43544572591781616
321,1000005,4241934,0.43543100357055664
322,1000005,2793576,0.43520528078079224
323,1000005,2412168,0.43505340814590454
324,1000005,3388932,0.43500396609306335
325,1000005,7876732,0.4349462389945984
326,1000005,3086953,0.43492498993873596
327,1000005,4630850,0.4347009062767029
328,1000005,4029112,0.4346878230571747
329,1000005,2306540,0.43463149666786194
330,1000005,5202588,0.4345689117908478
331,1000005,7215055,0.4340668320655823
332,1000005,7294469,0.43391332030296326
333,1000005,5006339,0.43389198184013367
334,1000005,475216,0.43382981419563293
335,1000005,4157249,0.43365979194641113
336,1000005,4278839,0.4336276650428772
337,1000005,5155789,0.43361929059028625
338,1000005,6457945,0.4335194528102875
339,1000005,2272603,0.4335176646709442
340,1000005,7345879,0.4334612488746643
341,1000005,4980569,0.4332665205001831
342,1000005,8466501,0.43306827545166016
343,1000005,7118721,0.4329872131347656
344,1000005,992920,0.4329378008842468
345,1000005,5122512,0.4328185021877289
346,1000005,835675,0.4326384663581848
347,1000005,2387029,0.43253588676452637
348,1000005,908811,0.43185263872146606
349,1000005,3713429,0.43149417638778687
350,1000005,8133488,0.4314826726913452
351,1000005,8025529,0.4314015507698059
352,1000005,2075211,0.43133458495140076
353,1000005,1153559,0.4312281608581543
354,1000005,5474093,0.4310009479522705
355,1000005,4157248,0.43090277910232544
356,1000005,6123747,0.43089595437049866
357,1000005,6713413,0.4308749735355377
358,1000005,3713430,0.4307476580142975
359,1000005,4490961,0.4304828941822052
360,1000005,3256109,0.4304695725440979
361,1000005,4157243,0.4303348660469055
362,1000005,4987746,0.430227130651474
363,1000005,1445186,0.429990291595459
364,1000005,795424,0.4299335181713104
365,1000005,7314929,0.4296163320541382
366,1000005,5120878,0.42916834354400635
367,1000005,3486967,0.42914581298828125
368,1000005,662931,0.4288107752799988
369,1000005,5044823,0.42878711223602295
370,1000005,341324,0.4283888339996338
371,1000005,2178393,0.42836037278175354
372,1000005,1297866,0.42835357785224915
373,1000005,3464308,0.42829763889312744
374,1000005,656100,0.42811810970306396
375,1000005,4240541,0.42803046107292175
376,1000005,1797715,0.4279835820198059
377,1000005,5097814,0.4276629090309143
378,1000005,6911296,0.42748314142227173
379,1000005,2741709,0.4273003935813904
380,1000005,4594608,0.42727378010749817
381,1000005,4001499,0.4271946847438812
382,1000005,5375298,0.427193820476532
383,1000005,3689015,0.42683830857276917
384,1000005,3380075,0.42672857642173767
385,1000005,5932440,0.42613011598587036
386,1000005,5072490,0.42608073353767395
387,1000005,6238420,0.4259035885334015
388,1000005,4126520,0.42588621377944946
389,1000005,1219740,0.4258647859096527
390,1000005,349441,0.4258308708667755
391,1000005,1219731,0.42581355571746826
392,1000005,3895230,0.42575088143348694
393,1000005,5919294,0.42569437623023987
394,1000005,4510243,0.4255135655403137
395,1000005,4560209,0.42541876435279846
396,1000005,2534022,0.4254106283187866
397,1000005,5119141,0.42538198828697205
398,1000005,8232071,0.4253605604171753
399,1000005,5407863,0.42529410123825073
400,1000005,2379296,0.4251106381416321
401,1000005,4389382,0.42507612705230713
402,1000005,5596711,0.42506688833236694
403,1000005,5960730,0.4250202775001526
404,1000005,4506326,0.42485669255256653
405,1000005,4711834,0.42482057213783264
406,1000005,5829179,0.42478278279304504
407,1000005,4452274,0.4247436225414276
408,1000005,2800519,0.4243663549423218
409,1000005,1012936,0.42423930764198303
410,1000005,6093505,0.4240555465221405
411,1000005,2841927,0.42392465472221375
412,1000005,2784034,0.4237213134765625
413,1000005,2800515,0.42368945479393005
414,1000005,4462614,0.4236893057823181
415,1000005,4498356,0.4232797920703888
416,1000005,4311934,0.42326849699020386
417,1000005,2270773,0.42318621277809143
418,1000005,3303613,0.4231278896331787
419,1000005,196966,0.423064649105072
420,1000005,4311937,0.4229167699813843
421,1000005,7637241,0.42290085554122925
422,1000005,4274976,0.42259082198143005
423,1000005,1467720,0.42245572805404663
424,1000005,1934064,0.4222996234893799
425,1000005,1197065,0.42221349477767944
426,1000005,4946693,0.42214131355285645
427,1000005,3957655,0.42206069827079773
428,1000005,801034,0.4220105707645416
429,1000005,2940496,0.4219467043876648
430,1000005,5144409,0.4219121038913727
431,1000005,14525,0.42142024636268616
432,1000005,4279142,0.421345591545105
433,1000005,7556353,0.4212685227394104
434,1000005,5044818,0.42097702622413635
435,1000005,742822,0.42093127965927124
436,1000005,5544259,0.4205847382545471
437,1000005,6073515,0.42051753401756287
438,1000005,4946692,0.4205129146575928
439,1000005,1165844,0.4204103350639343
440,1000005,6232631,0.4200776219367981
441,1000005,2917659,0.4200376868247986
442,1000005,8396739,0.4200330674648285
443,1000005,69526,0.4199359118938446
444,1000005,3039418,0.41993531584739685
445,1000005,591578,0.4199322760105133
446,1000005,1651958,0.4199313521385193
447,1000005,318393,0.4197447597980499
448,1000005,2134993,0.4195127785205841
449,1000005,7420503,0.4194985330104828
450,1000005,5035875,0.4194874167442322
451,1000005,2399836,0.41941747069358826
452,1000005,4625537,0.4194129705429077
453,1000005,4980570,0.41933777928352356
454,1000005,425868,0.41920554637908936
455,1000005,4029113,0.4190700352191925
456,1000005,1879351,0.4190036952495575
457,1000005,8209553,0.41888806223869324
458,1000005,4001493,0.4188500642776489
459,1000005,416870,0.4187910258769989
460,1000005,600135,0.41862601041793823
461,1000005,4630848,0.4185220003128052
462,1000005,3958977,0.4184078872203827
463,1000005,4462613,0.4184056520462036
464,1000005,4240540,0.418388694524765
465,1000005,2636834,0.4182869493961334
466,1000005,1651956,0.4181894361972809
467,1000005,2282460,0.41790828108787537
468,1000005,3671666,0.4178329408168793
469,1000005,6885902,0.4177229702472687
470,1000005,2407418,0.4175110459327698
471,1000005,7110356,0.4173951745033264
472,1000005,2726679,0.41734689474105835
473,1000005,2937166,0.41729044914245605
474,1000005,4126518,0.41712796688079834
475,1000005,2720192,0.4170648455619812
476,1000005,4311935,0.41665661334991455
477,1000005,8677617,0.4165109694004059
478,1000005,8626832,0.41647183895111084
479,1000005,4240545,0.4164116382598877
480,1000005,5221197,0.4163917899131775
481,1000005,3464306,0.4163130819797516
482,1000005,455127,0.4162836968898773
483,1000005,1967359,0.41619327664375305
484,1000005,3422049,0.4161764681339264
485,1000005,7725864,0.41616591811180115
486,1000005,2726681,0.41615140438079834
487,1000005,4946694,0.4160894751548767
488,1000005,2631854,0.4160272181034088
489,1000005,4240546,0.41589638590812683
490,1000005,2552157,0.41589605808258057
491,1000005,2023391,0.41579383611679077
492,1000005,1818977,0.4157682955265045
493,1000005,7725916,0.41573044657707214
494,1000005,888047,0.41565731167793274
495,1000005,6627969,0.41564881801605225
496,1000005,4126522,0.41558632254600525
497,1000005,934987,0.41553428769111633
498,1000005,7637242,0.41546136140823364
499,1000005,1933296,0.4154027998447418
500,1000005,5390936,0.41530507802963257
501,1000005,5515387,0.4152437150478363
502,1000005,1688238,0.4151960015296936
503,1000005,3067849,0.4151468873023987
504,1000005,7510162,0.4150655269622803
505,1000005,7254377,0.41502001881599426
506,1000005,5932446,0.4149877429008484
507,1000005,8160478,0.4149739146232605
508,1000005,5141078,0.4148396849632263
509,1000005,69533,0.41483625769615173
510,1000005,7122259,0.4147734045982361
511,1000005,7215772,0.4147079586982727
512,1000005,8552665,0.41455090045928955
513,1000005,3591329,0.41448935866355896
514,1000005,1802406,0.4144388437271118
515,1000005,4157244,0.414411723613739
516,1000005,5331642,0.41423362493515015
517,1000005,1967360,0.4141903817653656
518,1000005,6238427,0.41417747735977173
519,1000005,1556849,0.4141247570514679
520,1000005,147360,0.4139675199985504
521,1000005,3697274,0.4139629900455475
522,1000005,8388309,0.4139367938041687
523,1000005,14526,0.41393303871154785
524,1000005,893433,0.4139285385608673
525,1000005,7079801,0.41389158368110657
526,1000005,7647065,0.41388988494873047
527,1000005,2242497,0.4137699604034424
528,1000005,518072,0.41362830996513367
529,1000005,4494548,0.4135691821575165
530,1000005,6312929,0.4135400056838989
531,1000005,7917118,0.4134911596775055
532,1000005,3949371,0.41337642073631287
533,1000005,3540560,0.4132785499095917
534,1000005,591583,0.4132675528526306
535,1000005,1390435,0.4131814241409302
536,1000005,5011914,0.41309085488319397
537,1000005,3713425,0.41302794218063354
538,1000005,1975449,0.4130219519138336
539,1000005,4418060,0.41301658749580383
540,1000005,7117030,0.41291892528533936
541,1000005,3366809,0.41284385323524475
542,1000005,6143605,0.4128383994102478
543,1000005,5413097,0.412740021944046
544,1000005,1485178,0.4126698076725006
545,1000005,2940501,0.4126555025577545
546,1000005,2793570,0.412510484457016
547,1000005,7780109,0.412503182888031
548,1000005,3303621,0.41242003440856934
549,1000005,5326246,0.41239500045776367
550,1000005,7637010,0.41226431727409363
551,1000005,4125411,0.41215649247169495
552,1000005,5746480,0.41215038299560547
553,1000005,5590091,0.41212353110313416
554,1000005,7314925,0.4120914041996002
555,1000005,4367356,0.41207021474838257
556,1000005,4157242,0.4118080139160156
557,1000005,6081478,0.4117909073829651
558,1000005,4759226,0.41155147552490234
559,1000005,4254068,0.4112841784954071
560,1000005,8061690,0.4111926853656769
561,1000005,3302455,0.4111275374889374
562,1000005,2532855,0.4111253619194031
563,1000005,5346413,0.4110852777957916
564,1000005,5346418,0.41104766726493835
565,1000005,59433,0.4109889268875122
566,1000005,4207670,0.41079849004745483
567,1000005,5087559,0.4107859134674072
568,1000005,7637247,0.4107571840286255
569,1000005,4210213,0.4106810688972473
570,1000005,6987566,0.4106490910053253
571,1000005,4029114,0.4105934202671051
572,1000005,2352807,0.41059166193008423
573,1000005,8059317,0.4105807840824127
574,1000005,1718354,0.4105733633041382
575,1000005,7268129,0.41044917702674866
576,1000005,8778909,0.41028299927711487
577,1000005,2722975,0.4102479815483093
578,1000005,4317466,0.4102246165275574
579,1000005,4856184,0.4101450741291046
580,1000005,6430488,0.41007617115974426
581,1000005,8406827,0.4100741147994995
582,1000005,511300,0.40990039706230164
583,1000005,1967356,0.40986111760139465
584,1000005,1093593,0.4097474217414856
585,1000005,1701753,0.40971049666404724
586,1000005,5011917,0.4097100496292114
587,1000005,5872371,0.40964436531066895
588,1000005,7843674,0.4096423387527466
589,1000005,1387294,0.4095912575721741
590,1000005,5202750,0.40955397486686707
591,1000005,3643236,0.4094499349594116
592,1000005,1093598,0.40942415595054626
593,1000005,7287944,0.409211128950119
594,1000005,360529,0.40918993949890137
595,1000005,2631860,0.40918034315109253
596,1000005,2540010,0.40909191966056824
597,1000005,1505325,0.40883907675743103
598,1000005,5235679,0.40883728861808777
599,1000005,2308206,0.408733993768692
600,1000005,2303638,0.4087318778038025
601,1000005,8393945,0.40870311856269836
602,1000005,3540561,0.4084188938140869
603,1000005,6141202,0.40837371349334717
604,1000005,6095857,0.40836766362190247
605,1000005,6186350,0.40826335549354553
606,1000005,1923944,0.4082593023777008
607,1000005,6543407,0.408223420381546
608,1000005,2097786,0.40818172693252563
609,1000005,4640226,0.40816792845726013
610,1000005,8631966,0.40800032019615173
611,1000005,6312931,0.40796613693237305
612,1000005,5836392,0.4079552888870239
613,1000005,3453499,0.40791115164756775
614,1000005,2401690,0.4076947569847107
615,1000005,204011,0.4076562821865082
616,1000005,8328915,0.4076380431652069
617,1000005,7725912,0.4075973331928253
618,1000005,3540554,0.40758392214775085
619,1000005,3395231,0.40758323669433594
620,1000005,7465681,0.4075455367565155
621,1000005,7087469,0.4075283706188202
622,1000005,4459,0.4074799716472626
623,1000005,826224,0.40741193294525146
624,1000005,1502591,0.40740618109703064
625,1000005,6430589,0.40739694237709045
626,1000005,7723582,0.40738674998283386
627,1000005,2558995,0.40730878710746765
628,1000005,5829174,0.40725287795066833
629,1000005,8836958,0.40718138217926025
630,1000005,479661,0.40717095136642456
631,1000005,6450192,0.4069502055644989
632,1000005,7819765,0.4069344997406006
633,1000005,1762784,0.40680739283561707
634,1000005,728290,0.4067181646823883
635,1000005,4007622,0.40668123960494995
636,1000005,455131,0.40662309527397156
637,1000005,2453336,0.4065916836261749
638,1000005,7117035,0.40658700466156006
639,1000005,2693584,0.40658387541770935
640,1000005,6178410,0.4065415561199188
641,1000005,4625541,0.4065200090408325
642,1000005,2720195,0.4064832925796509
643,1000005,7852550,0.406482070684433
644,1000005,7647057,0.4064687490463257
645,1000005,7529856,0.40636566281318665
646,1000005,1626983,0.4063652753829956
647,1000005,1502593,0.4063105583190918
648,1000005,1453160,0.4061013162136078
649,1000005,5346420,0.40609443187713623
650,1000005,4162566,0.40604883432388306
651,1000005,1543672,0.4060085713863373
652,1000005,2170488,0.40596655011177063
653,1000005,2726680,0.4059546887874603
654,1000005,2130011,0.40581896901130676
655,1000005,1219736,0.40576857328414917
656,1000005,7215022,0.4057316184043884
657,1000005,1141827,0.4057270586490631
658,1000005,827250,0.40570583939552307
659,1000005,479652,0.4056990444660187
660,1000005,5276583,0.4056282341480255
661,1000005,5976059,0.4056054353713989
662,1000005,4596335,0.4055303633213043
663,1000005,8328920,0.4054921865463257
664,1000005,2212436,0.40547412633895874
665,1000005,3689021,0.4054209291934967
666,1000005,2453334,0.40523362159729004
667,1000005,6232626,0.4052044153213501
668,1000005,1652199,0.4051981568336487
669,1000005,2247841,0.4051876962184906
670,1000005,5701370,0.40518590807914734
671,1000005,7725863,0.40515488386154175
672,1000005,7361867,0.4050581753253937
673,1000005,5122513,0.4050558805465698
674,1000005,8123706,0.40494638681411743
675,1000005,1059006,0.4048933982849121
676,1000005,2303647,0.4048886001110077
677,1000005,6143606,0.40477994084358215
678,1000005,4418054,0.4047521948814392
679,1000005,2578085,0.4047432243824005
680,1000005,2081676,0.4047093689441681
681,1000005,2247846,0.40463611483573914
682,1000005,4532921,0.404585063457489
683,1000005,4162567,0.404550701379776
684,1000005,1933293,0.4045190215110779
685,1000005,7596321,0.4044400751590729
686,1000005,5976660,0.4044245779514313
687,1000005,5375594,0.4043787717819214
688,1000005,4816628,0.40434736013412476
689,1000005,998629,0.4043063223361969
690,1000005,2755413,0.4042344093322754
691,1000005,4404369,0.4041500985622406
692,1000005,349439,0.4040759801864624
693,1000005,3519178,0.4039209485054016
694,1000005,6093503,0.4039149880409241
695,1000005,7819767,0.40381506085395813
696,1000005,69525,0.40380924940109253
697,1000005,8662802,0.4037122130393982
698,1000005,4186475,0.4036957323551178
699,1000005,7294465,0.40361180901527405
700,1000005,8456705,0.4035987854003906
701,1000005,3268262,0.4035368859767914
702,1000005,2555078,0.4034380614757538
703,1000005,7889885,0.40342676639556885
704,1000005,8823284,0.40328872203826904
705,1000005,6933859,0.4032540023326874
706,1000005,7596317,0.4032171070575714
707,1000005,7596318,0.40316805243492126
708,1000005,4946696,0.40312767028808594
709,1000005,1891437,0.40309664607048035
710,1000005,5651549,0.402957022190094
711,1000005,5398232,0.4028615355491638
712,1000005,4618648,0.40281781554222107
713,1000005,2891448,0.4027033746242523
714,1000005,563748,0.402696430683136
715,1000005,5104844,0.40266335010528564
716,1000005,5590096,0.4026530385017395
717,1000005,7815496,0.40252459049224854
718,1000005,8777820,0.4023979604244232
719,1000005,5319915,0.4023147225379944
720,1000005,7813884,0.4022955000400543
721,1000005,7289488,0.4021422266960144
722,1000005,7116680,0.4020501375198364
723,1000005,7956415,0.4017593562602997
724,1000005,2427201,0.40175703167915344
725,1000005,5559391,0.4017454981803894
726,1000005,6215992,0.4017384946346283
727,1000005,881756,0.40166938304901123
728,1000005,4305759,0.40166664123535156
729,1000005,3431707,0.40157631039619446
730,1000005,7627566,0.40153709053993225
731,1000005,5872372,0.4014957845211029
732,1000005,5974517,0.4014107286930084
733,1000005,413794,0.4013805091381073
734,1000005,888053,0.40132686495780945
735,1000005,3539739,0.40129098296165466
736,1000005,7006099,0.4012599587440491
737,1000005,424398,0.4012141823768616
738,1000005,4957858,0.4012031555175781
739,1000005,2282451,0.4011845588684082
740,1000005,172714,0.40116193890571594
